flight_key,flight_id,airline_key,airline,route_key,date_key,source,destination,route,departure_datetime,arrival_datetime,departure_date,departure_hour,arrival_date,arrival_hour,flight_duration_minutes,flight_duration_hours,is_overnight,duration_anomaly
980,6E002,2,IndiGo,5,20260417,BLR,MAA,BLR → MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,2026-04-17,14,2026-04-17,17,203.0,3.3833333333333333,0,0
981,UK005,4,Vistara,10,20260417,BOM,MAA,BOM → MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,2026-04-17,14,2026-04-17,18,252.0,4.2,0,0
982,6E258,2,IndiGo,8,20260417,BOM,DEL,BOM → DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,2026-04-17,13,2026-04-17,16,175.0,2.9166666666666665,0,0
983,SJ244,3,SpiceJet,3,20260417,BLR,DEL,BLR → DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,2026-04-17,13,2026-04-17,15,108.0,1.8,0,0
984,AI075,1,Air India,13,20260417,CCU,DEL,CCU → DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,2026-04-17,13,2026-04-17,16,178.0,2.966666666666667,0,0
985,AI160,1,Air India,29,20260417,MAA,DEL,MAA → DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,2026-04-17,13,2026-04-17,17,200.0,3.3333333333333335,0,0
986,UK091,4,Vistara,12,20260417,CCU,BOM,CCU → BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,2026-04-17,13,2026-04-17,17,234.0,3.9,0,0
987,UK195,4,Vistara,22,20260417,HYD,BOM,HYD → BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,2026-04-17,13,2026-04-17,16,180.0,3.0,0,0
988,6E044,2,IndiGo,19,20260417,DEL,HYD,DEL → HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,2026-04-17,13,2026-04-17,17,251.0,4.183333333333334,0,0
989,6E248,2,IndiGo,19,20260417,DEL,HYD,DEL → HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,2026-04-17,13,2026-04-17,17,251.0,4.183333333333334,0,0
990,6E204,2,IndiGo,18,20260417,DEL,CCU,DEL → CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,2026-04-17,13,2026-04-17,16,161.0,2.683333333333333,0,0
991,SJ092,3,SpiceJet,5,20260417,BLR,MAA,BLR → MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,2026-04-17,13,2026-04-17,17,277.0,4.616666666666666,0,0
992,AI119,1,Air India,26,20260417,MAA,BLR,MAA → BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,2026-04-17,13,2026-04-17,15,162.0,2.7,0,0
993,AI151,1,Air India,30,20260417,MAA,HYD,MAA → HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,2026-04-17,13,2026-04-17,14,56.0,0.9333333333333333,0,0
994,UK107,4,Vistara,22,20260417,HYD,BOM,HYD → BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,2026-04-17,13,2026-04-17,14,76.0,1.2666666666666666,0,0
995,SJ019,3,SpiceJet,3,20260417,BLR,DEL,BLR → DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,2026-04-17,13,2026-04-17,15,169.0,2.816666666666667,0,0
996,AI052,1,Air India,15,20260417,CCU,MAA,CCU → MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,2026-04-17,13,2026-04-17,15,156.0,2.6,0,0
997,SJ177,3,SpiceJet,7,20260417,BOM,CCU,BOM → CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,2026-04-17,13,2026-04-17,17,273.0,4.55,0,0
998,6E215,2,IndiGo,16,20260417,DEL,BLR,DEL → BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,2026-04-17,13,2026-04-17,17,270.0,4.5,0,0
999,AI223,1,Air India,7,20260417,BOM,CCU,BOM → CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,2026-04-17,12,2026-04-17,14,109.0,1.8166666666666667,0,0
1000,SJ069,3,SpiceJet,21,20260417,HYD,BLR,HYD → BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,2026-04-17,12,2026-04-17,14,84.0,1.4,0,0
1001,6E198,2,IndiGo,21,20260417,HYD,BLR,HYD → BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,2026-04-17,12,2026-04-17,17,299.0,4.983333333333333,0,0
1002,AI093,1,Air India,6,20260417,BOM,BLR,BOM → BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,2026-04-17,12,2026-04-17,17,293.0,4.883333333333334,0,0
1003,UK062,4,Vistara,24,20260417,HYD,DEL,HYD → DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,2026-04-17,12,2026-04-17,15,182.0,3.033333333333333,0,0
1004,6E057,2,IndiGo,29,20260417,MAA,DEL,MAA → DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,2026-04-17,12,2026-04-17,15,198.0,3.3,0,0
1005,UK064,4,Vistara,8,20260417,BOM,DEL,BOM → DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,2026-04-17,12,2026-04-17,14,150.0,2.5,0,0
